username	current_location	residence	job	name	mail	blood_group	address	ssn	registration	user_id	company	station_ID
taichi17	(Decimal('44.573348'), Decimal('-122.837355'))			佐藤 里佳	uwatanabe@gmail.com	AB+		526-48-4101	2023-09-27	628	有限会社佐藤保険	440
christinebeck	(Decimal('-27.6558535'), Decimal('14.543303'))			Christina Marshall	sroberts@gmail.com	O-		355-18-7025	07/03/2019, 00:00:00	1613	Calhoun, Ferguson and Clarke	284
heinz-willi74	(Decimal('59.212734'), Decimal('117.136578'))		Pilot	Dipl.-Ing. Ingried Pruschke	rotraud69@hotmail.de	O-	"Cynthia-Klotz-Allee 5-9
43982 Eisenach"	941-49-9071	11/05/2020, 00:00:00	1073	Siering Freudenberger AG	319
astolze	(Decimal('-80.7844755'), Decimal('-66.155758'))		Augenoptiker	Ing. Josef Thies	carlosreinhardt@gmx.de	O-	"Felix-Biggen-Gasse 6474
80471 Bad Langensalza"	153-34-1517	2024/06/28	1498	Caspar Schweitzer GbR	670
ana-liz38	(Decimal('-54.307599'), Decimal('-111.106690'))		Técnico em hardware	Ana Liz Rios	jesusasafe@ig.com.br	A+	"Morro Moreira
Vila Nossa Senhora Do Rosário
30807-552 da Rocha / PA"	15468270994	2025/06/05	1974	Guerra	492
kfujii	(Decimal('-31.0208945'), Decimal('-90.608768'))		気象予報士	藤田 結衣	sakamotojun@gmail.com	O-	徳島県夷隅郡大多喜町百村10丁目17番17号	595-65-2952	15 Dec 2021	132	石川ガス有限会社	197
agiannuzzi	(Decimal('-22.666317'), Decimal('132.203331'))			Donatello Sauro-Salvemini	asoderini@live.com	O+	"Incrocio Berenice, 10
80141, Napoli (NA)"	CNVLME04H53B424M	2023/04/07	263	Casaleggio-Morellato s.r.l.	266
monteironatalia	(Decimal('5.902346'), Decimal('127.766737'))			Juliana Pimenta	daniel20@ig.com.br	A-	"Campo de Camargo, 825
Maria Helena
15632-858 da Rosa / MS"	83274951005	07/30/2024, 00:00:00	331	Sales	182
casa-grandeasafe	(Decimal('45.2371925'), Decimal('-83.106979'))			Vitor Gabriel Guerra	jose-pedro70@bol.com.br	AB+	"Fazenda de Freitas, 8
Parque São Pedro
56167236 Câmara / RO"	61490382704	2020-11-30	774	da Conceição	720
vyamamoto			公務員	林 翼	takahashinanami@hotmail.com	AB-	愛媛県横浜市緑区上広谷13丁目27番18号 コート明石町989	833-39-7940	2020/11/09	1625	合同会社加藤ガス	449
schlossersedat	(Decimal('85.8387855'), Decimal('-65.046236'))		Koreanistiker	Ehrentraud Kreusel-Loos	lindauundine@web.de	B-	"Holger-Ladeck-Weg 60
96822 Niesky"	964-71-9138	2019-12-16	2137	Kroker e.V.	650
andrademaria-laura	(Decimal('-53.1815515'), Decimal('104.375675'))			Rafael Carvalho	vcaldeira@ig.com.br	O+	"Fazenda Luiz Gustavo Aparecida
Itaipu
44835-753 Sousa de Moreira / RR"	21084635933	07/18/2021, 00:00:00	1660	da Paz	435
caldeiraenrico	(Decimal('-66.3895265'), Decimal('-58.178569'))			Manuela Correia	vasconcelosmaite@hotmail.com	B+		69781350202	12/31/2020, 00:00:00	226	Fogaça	527
sdonovan	(Decimal('26.487677'), Decimal('-47.525136'))			Sarah Rodriguez	gmoore@gmail.com	B-	"262 Matthew Ville Apt. 755
Petersenland, PW 33511"	379-74-0017	2025-03-10	677	Smith, Hill and Bradford	422
antonina77	(Decimal('-70.0646035'), Decimal('139.831045'))			Silvio Coardi	lovatovittoria@yahoo.com	A+	"Rotonda Romeo, 5
88837, Foresta (KR)"	CDUMLN14B23G547C	2022/02/12	298	Telesio s.r.l.	45
goestrovsky	(Decimal('-83.175970'), Decimal('-104.904402'))			Tony Peukert	ubaehr@aol.de	B-	"Löfflerplatz 11/73
36488 Gerolzhofen"	734-50-6089	26 Jul 2019	947	Hethur	37
maitepinto	(Decimal('0.337855'), Decimal('0.163013'))			Ravi Alves	xbarbosa@yahoo.com.br	AB-	"Praia de Pacheco, 9
Vila Santo Antônio
60718176 Carvalho / AL"	72063941599	2022/07/07	904	Moraes	523
da-mataliam	(Decimal('70.1220055'), Decimal('11.876950'))			Antonella Brito	rodrigueseduarda@uol.com.br	O-	"Aeroporto Porto, 88
Maria Helena
58258-055 da Rocha de Castro / SC"	93760851240	2020-03-26	502	da Mata	381
kmontenegro	(Decimal('-72.8945595'), Decimal('-138.021667'))		Líder comunitário	Sr. Benjamin Farias	isabel04@hotmail.com	A+		48127063517	04 May 2021	1259	Alves S/A	707
da-rochakaique	(Decimal('-58.2687795'), Decimal('42.376394'))			Apollo Ribeiro	maria-flor32@ig.com.br	A+	"Alameda Nunes, 10
Vila Suzana Segunda Seção
83087-019 Cunha / RN"	12930467878	27 Dec 2018	1809	Novaes Souza S.A.	234
ubaldiricciotti	(Decimal('-72.3576055'), Decimal('-67.645867'))			Tiziano Gibilisco-Bassi	travaglioluigi@tiscali.it	O-	"Contrada Depero, 94
42040, Campegine (RE)"	ZCCFBA05P08H625W	2023-04-23	1765	Gadda SPA	626
vyamamoto	(Decimal('-18.696568'), Decimal('121.104900'))			池田 翼	kaoriwatanabe@hotmail.com	AB+	青森県町田市戸塚町41丁目22番20号	697-52-9354	30 Mar 2023	359	有限会社石川電気	330
antonello19	(Decimal('-82.568666'), Decimal('70.203134'))		Quarry manager	Antonello Condoleo-Puglisi	enricopalombi@yahoo.com	O-	"Contrada Antonello, 5
52025, Montevarchi (AR)"	CRLMBT44E49B491T	06/03/2022, 00:00:00	673	Pacetti-Anastasi Group	16
lsiqueira	(Decimal('71.0360405'), Decimal('-108.212234'))			Emilly Borges	scostela@ig.com.br	B+	"Distrito de Rezende, 1
Sion
52003-034 Pinto / TO"	35709821659	28 Dec 2020	374	Ribeiro	110
ramirezwilliam	(Decimal('-53.1764415'), Decimal('143.692913'))			Tammy Price	fostersergio@gmail.com	B+	"4102 Richard Trail Apt. 556
Gonzalezland, AZ 75778"	062-18-7204	2023/06/29	1992	Bowen Group	672
martineznicole	(Decimal('-72.840303'), Decimal('-172.167289'))		Immigration officer	Robert Evans	nedwards@hotmail.com	AB-	"512 Johnson Glens
Reynoldsmouth, NM 06048"	468-12-1106	12/07/2022, 00:00:00	856	Martin, Taylor and Castro	664
shoheiyamashita	(Decimal('-23.7723085'), Decimal('-40.404840'))			伊藤 美加子	yasuhiroinoue@gmail.com	B+	新潟県横浜市保土ケ谷区下宇和田41丁目18番15号 柿木沢シャルム353	802-10-8095	06/02/2023, 00:00:00	2141	有限会社鈴木電気	327
gumprichhans-wilhelm	(Decimal('-11.449008'), Decimal('128.253304'))			Henning Stahr	karl-friedrich02@aol.de	B+	"Augusta-Buchholz-Straße 6
15459 Waren"	408-04-0044	09/02/2023, 00:00:00	1470	Bauer	486
xbarros	(Decimal('25.7594075'), Decimal('-159.076034'))		Químico farmacêutico	Eloá Almeida	isaquesantos@bol.com.br	A-	"Aeroporto de Pimenta, 35
Maria Virgínia
22344-161 Peixoto / AC"	14753280950	03 Sep 2019	146	Nascimento Gomes - ME	3
ilkakrause	(Decimal('-49.3180145'), Decimal('-80.182440'))			Rose-Marie Eberth	hornigaleksander@gmail.com	O+	"Gereon-Fliegner-Weg 45
44654 Hildesheim"	659-04-2392	2020-10-19	0	Matthäi KGaA	609
ayoshida	(Decimal('30.8714825'), Decimal('54.201765'))			鈴木 直子	haruka28@yahoo.com	AB+	長野県横浜市旭区脚折町38丁目10番12号 千塚ハイツ741	723-07-6853	05/21/2022, 00:00:00	902	株式会社渡辺運輸	80
cherubinipasquale	(Decimal('-73.384326'), Decimal('173.882584'))			Sig.ra Aria Corradi	gagliardisantino@alice.it	A-	"Rotonda Anita, 816 Piano 5
36021, Barbarano Vicentino (VI)"	PNCMRS03E04I986D	2018-12-25	459	Camilleri e figli	397
mikako15	(Decimal('0.8721785'), Decimal('142.140255'))		漫画家	岡本 太郎	eishii@gmail.com	A-	岩手県多摩市松浦町22丁目3番9号 アーバン中鉢石町126	244-16-4897	09/02/2021, 00:00:00	2145	合同会社小林情報	229
katyknappe	(Decimal('3.9880505'), Decimal('29.635955'))			Salvatore Gunpf	utawalter@gmx.de	O+	"Köstergasse 39/76
75244 Perleberg"	165-28-4414	2024/06/03	2157	Holsten	404
gretchencichorius				Tania Schaaf MBA.	marina79@web.de	B-	"Säuberlichallee 96
39065 Neu-Ulm"	275-30-1412	10/28/2023, 00:00:00	553	Hörle KG	391
sbongiorno	(Decimal('-38.1245685'), Decimal('-140.478344'))		Hydrologist	Milena Giammusso	disderoemilio@outlook.com	AB+	"Rotonda Elladio, 88 Piano 3
67056, Luco Dei Marsi (AQ)"	TMBMRN47P30H590I	08 Aug 2024	551	Magrassi-Antonacci Group	678
hofmannarnfried	(Decimal('70.9125415'), Decimal('11.345930'))			Edward Roht	ehlertmesut@googlemail.com	B+	"Kostolzinallee 4121
36469 Osterode am Harz"	169-42-9347	08 Oct 2021	331	Mülichen e.G.	416
da-conceicaotheo	(Decimal('-32.0087645'), Decimal('-138.945307'))		Deputado	Luiz Felipe Novaes	lorenabarros@ig.com.br	B+		82507369159	2019/01/03	1945	Sampaio	445
alexiacardoso	(Decimal('-46.5667305'), Decimal('-151.410424'))		Astrólogo	Ana Laura Souza	maria-clara13@gmail.com	AB-	"Alameda Lopes
Santa Maria
88218619 Fonseca / MT"	93486012703	2020/08/23	800	Rios	133
jonathan15	(Decimal('-77.186377'), Decimal('62.730549'))			Robert Lane	bradleyjessica@gmail.com	AB-	"83906 Julie Rapids Apt. 332
New Thomas, VT 67204"	041-10-1995	16 Apr 2025	284	Young, Henderson and Hunt	294
wtosto	(Decimal('-19.3993925'), Decimal('-36.992991'))			Paloma Bettin	ovadiaclaudio@live.com	A-	"Viale Romolo, 2 Appartamento 17
67050, Pagliara Dei Marsi (AQ)"	VNRGST75C45F736W	2023/08/30	1234	Emanuelli Group	236
maria-helena32	(Decimal('-80.926141'), Decimal('134.452886'))		Gerente de riscos em seguros	Srta. Isabela Duarte	maria-juliaguerra@uol.com.br	B+		61275349846	20 Jul 2019	1299	Novaes da Paz - ME	102
yoshidamaaya	(Decimal('-3.449878'), Decimal('-102.935962'))			吉田 零	vsato@yahoo.com	O+		150-95-4531	2024/10/07	30	合同会社山下水産	176
whitekristen	(Decimal('-42.173206'), Decimal('-101.487056'))			Curtis Goodwin	alexajenkins@gmail.com	O-	"4575 Smith Drives
East Christopher, MA 70491"	802-49-5059	04 Nov 2020	1652	Arnold, Johnson and Delgado	632
heloisa91	(Decimal('-20.3839835'), Decimal('-101.325345'))			Emilly Montenegro	isaque18@bol.com.br	AB+	"Estrada de Rezende, 292
Paquetá
78574-307 Borges da Prata / DF"	15397826464	2020/07/17	1566	Pastor e Filhos	114
gsanti	(Decimal('-70.920648'), Decimal('64.722806'))			Dott. Ottavio Rossetti	mariosantoro@live.com	B-	"Via Ippazio, 23
75100, Matera (MT)"	NTNSLO80B13L088F	2021-04-02	2126	Orengo, Antonello e Verga e figli	684
rika49	(Decimal('-18.7641995'), Decimal('-60.020606'))			池田 裕美子	asuka61@yahoo.com	A-	栃木県武蔵村山市台場38丁目5番15号	061-59-3375	07/24/2020, 00:00:00	1995	小川水産合同会社	677
wilsonveronica	(Decimal('-20.528643'), Decimal('55.155332'))			Tabitha Ramsey	ywilson@hotmail.com	AB+	"1563 Dean Lodge
New Jessica, FM 72306"	070-76-5430	05/30/2022, 00:00:00	615	Martinez Inc	21
sarah08	(Decimal('-45.2219125'), Decimal('41.008053'))			Amanda Campos	pribeiro@hotmail.com	B+	"Ladeira Marques, 95
Providencia
85757-562 Lopes / RJ"	08164352780	05 Jul 2020	293	Rios - EI	242
lindauhans-detlef	(Decimal('-24.9721415'), Decimal('174.796557'))			Concetta Adler	haeringanne-marie@yahoo.de	O-	"Ramon-Kensy-Platz 6/8
37294 Meppen"	771-86-5352	11/09/2022, 00:00:00	1243	Hornich	139
andy08	(Decimal('59.6278355'), Decimal('-58.044059'))			Univ.Prof. Reimer Kraushaar B.A.	scholzguntram@yahoo.de	A+	"Lambert-Bolander-Gasse 68-49
55858 Haldensleben"	299-33-9763	2023-08-11	1223	Krebs Gorlitz AG & Co. OHG	411
bernardo78	(Decimal('10.6756075'), Decimal('-9.096144'))			Beatrice Interminei-Palladio	lianatassoni@hotmail.com	A+	"Contrada Rosalia, 276
84065, Piaggine (SA)"	MDNRNR95A46A520B	08 Jan 2020	1231	Roncalli, Filangieri e Mastroianni SPA	189
zschweitzer	(Decimal('-88.539528'), Decimal('-18.942515'))		Techniker	Anita Ritter-Gertz	claudio77@aol.de	O+	"Fabian-Schäfer-Straße 6
38582 Wesel"	172-43-4193	09/17/2019, 00:00:00	1250	Krause GmbH	122
matsumotohideki				中村 亮介	taro15@hotmail.com	O+	島根県南房総市日本堤20丁目19番11号	608-48-8263	2022-08-30	1366	合同会社佐々木鉱業	507
sarah64	(Decimal('64.3366185'), Decimal('-116.606864'))			Mark Pearson	goodmandustin@yahoo.com	A-	"2970 Mora Plains
South Patrick, VI 78404"	785-57-1612	2021/05/25	844	Bass PLC	644
hugo64			Engineer, water	Lazzaro Cheda	gloriaricciardi@gmail.com	A-		SPNPLA34B45L972I	01/01/2025, 00:00:00	57	Ariosto s.r.l.	304
margit21	(Decimal('19.9653445'), Decimal('-67.885507'))			Danny Kostolzin	eva-marie35@yahoo.de	O-	"Stanislaw-Ruppersberger-Allee 8/2
60009 Ueckermünde"	642-41-4251	11/04/2023, 00:00:00	1713	Anders	585
johnanderson	(Decimal('-18.2809705'), Decimal('173.384607'))			Brittany Nunez	osborneleslie@yahoo.com	AB+	"680 Heath Branch
Gibsonton, DE 05527"	762-54-4323	2021-12-12	835	Davis, Mayer and Snyder	617
castroluana	(Decimal('-35.526697'), Decimal('-39.827565'))			Arthur Nunes	alana85@bol.com.br	A+	"Área Moreira, 567
Santa Isabel
38751530 Garcia das Flores / RJ"	69237854056	2021-11-28	1260	da Conceição	113
wyamazaki	(Decimal('72.716261'), Decimal('62.990952'))		グラフィックデザイナー	小川 和也	yumikofujiwara@hotmail.com	B+	長野県長生郡長柄町丹勢23丁目23番15号 シャルム松が谷579	010-51-9538	12/04/2024, 00:00:00	1255	坂本運輸株式会社	170
carlos-eduardo03	(Decimal('45.4940435'), Decimal('170.531408'))			Sr. Oliver Montenegro	zoe45@uol.com.br	AB-	"Estrada Camargo, 564
Camponesa 2ª Seção
54032342 da Luz / MS"	30786915439	2024-03-30	1644	Rocha	589
judy60	(Decimal('48.2314235'), Decimal('-52.381941'))			Jacob Johnson	ryansteven@yahoo.com	AB+	"3181 Diane Mews Suite 658
Mcintyreberg, MT 17118"	512-34-6836	31 Oct 2021	2081	Spencer-Ramsey	379
yokomaeda	(Decimal('-31.1625275'), Decimal('30.078251'))			井上 美加子	sayuri16@hotmail.com	O+	富山県青ヶ島村猿楽町35丁目12番3号 コート手岡547	246-58-3153	2022/12/25	468	遠藤ガス株式会社	168
watanabehanako	(Decimal('82.102272'), Decimal('45.557935'))			山口 和也	hasegawatomoya@yahoo.com	O-	高知県青ヶ島村箪笥町2丁目2番6号 パレス西川903	777-43-9814	11/15/2018, 00:00:00	2093	清水電気株式会社	712
wkimura	(Decimal('18.5182175'), Decimal('103.160139'))			坂本 春香	kaori08@hotmail.com	A+		639-19-3281	2024/07/21	426	株式会社渡辺鉱業	401
livia40	(Decimal('34.3072575'), Decimal('21.542640'))		Coronel	Ana Liz Gonçalves	pimentadavi-lucca@ig.com.br	AB+	"Estrada Brito, 22
Vila Inestan
35447-794 Silveira dos Dourados / SC"	58931402732	2024/06/20	1038	Silveira	354
ginacruz	(Decimal('51.993212'), Decimal('5.036146'))		Translator	Jackson Day	wbeck@hotmail.com	O-		033-35-6971	31 Jan 2020	1147	Romero-Montes	617
ukaester	(Decimal('-45.321302'), Decimal('154.158200'))			Sabri Holzapfel B.Sc.	ingetraudlindau@gmail.com	AB-	"Gröttnerplatz 91-68
37893 Finsterwalde"	520-48-1614	2022-01-07	1392	Warmer KG	424
leoda-conceicao	(Decimal('33.9382945'), Decimal('22.782271'))			Mariana Casa Grande	fernandesmarina@ig.com.br	B+	"Ladeira Monteiro, 291
Capitão Eduardo
15296636 Vieira de Pimenta / ES"	03815964270	2021/07/17	831	Jesus	87
gustavo09	(Decimal('-62.457157'), Decimal('100.826312'))			Damiano Veneziano	roberta10@vodafone.it	AB+	"Piazza Druso, 973
22078, Turate (CO)"	LPRGNZ22R70A604V	2023/01/04	2097	Scalera e figli	720
arndtschaefer	(Decimal('53.295001'), Decimal('172.389019'))			Milos Müller	enoack@web.de	AB+	"Uschi-Pärtzelt-Straße 5/1
40560 Holzminden"	654-62-0171	2021/08/24	499	Schuchhardt Naser AG	405
wpalladio	(Decimal('-67.6108905'), Decimal('66.676182'))			Paloma Peano	alfredoaltera@poste.it	A+	"Borgo Paride, 871 Piano 5
20886, Aicurzio (MB)"	RRCSNT24P64D236K	2024/03/20	1779	Gatto s.r.l.	613
richarderica	(Decimal('-10.4945615'), Decimal('-157.593361'))		Ranger/warden	Andrew Lynch	snydertanya@gmail.com	A-	"PSC 6965, Box 8561
APO AP 67581"	051-79-0506	02/10/2025, 00:00:00	256	Eaton-Norman	480
ybriccialdi	(Decimal('38.834412'), Decimal('-34.309165'))			Giuseppe Romagnoli-Bosio	pierinaonisto@tele2.it	AB+	"Stretto Liberto, 870
98074, Malo' (ME)"	SCHBRC06D12A721D	22 Sep 2019	1715	Pacillo, Rossetti e Bottaro SPA	123
naoko96	(Decimal('-49.3556455'), Decimal('18.384123'))			井上 陽子	naoto82@yahoo.com	A-	福島県江戸川区上野公園30丁目1番4号 丸の内クレスト307	376-69-8689	2022-02-18	1542	株式会社阿部電気	476
george23	(Decimal('51.926474'), Decimal('-38.218094'))			Ms. Jessica Stephens PhD	xvelazquez@hotmail.com	B+	"072 Davis Court
Hobbsburgh, MN 99772"	765-45-4693	11/12/2022, 00:00:00	1339	Le-Welch	594
djohnson	(Decimal('-32.598606'), Decimal('30.194961'))			Lisa Ferguson	ssmith@gmail.com	O+		296-72-5201	2024/01/23	727	Brown, Lloyd and Snyder	476
kathleenmorgan	(Decimal('34.334209'), Decimal('-175.881220'))			Victor Howell	jessica60@yahoo.com	O+		738-88-0969	2019-01-26	583	Burns LLC	545
brancaccioronaldo	(Decimal('-28.936112'), Decimal('177.978107'))			Ennio Donarelli	biagioginesio@libero.it	A+	"Stretto Marinetti, 95
98036, Graniti (ME)"	TTNSMN23T66M119X	14 Feb 2025	1652	Vivaldi-Bajardi Group	669
xscarpetta	(Decimal('-25.3899345'), Decimal('105.097885'))			Dott. Lina Canetta	ecomolli@gmail.com	O+	"Incrocio Laureano, 149 Piano 7
20877, Roncello (MB)"	LNRMLT00A50A182D	2025-08-04	418	Speri, Scarfoglio e Fornaciari Group	580
hans-heinrichhuebel	(Decimal('-50.802098'), Decimal('61.159977'))			Lea Hering	sylkefranke@gmail.com	AB-	"Tlustekallee 9-4
62934 Wernigerode"	234-77-4932	2022-02-08	1490	Klapp	187
ronniemontgomery	(Decimal('-73.8937185'), Decimal('148.958891'))			William Mccann	roy76@gmail.com	AB+	"407 Ryan Vista Apt. 975
Turnerstad, NM 38931"	400-65-0795	2025-05-30	138	Brown Ltd	708
chad77	(Decimal('83.9472655'), Decimal('-71.487126'))			Heather Fischer	jake60@yahoo.com	O+		304-73-6312	04/12/2022, 00:00:00	1457	Warren Inc	288
michaelmarshall	(Decimal('-66.181638'), Decimal('96.052812'))		Therapist, occupational	Emma Ford	schaefersergio@gmail.com	A+	"86601 Kyle Falls Suite 728
Petersonborough, MT 04406"	888-76-1218	03/12/2023, 00:00:00	1555	Sanders and Sons	471
dario36	(Decimal('-68.947656'), Decimal('67.824212'))			Annetta Trezzini	panfilorespighi@libero.it	B+	"Rotonda Licia, 5 Piano 3
81053, Riardo (CE)"	ZCCLVI40M06F093T	2020-07-02	1334	Schiavone-Bellocchio s.r.l.	51
cirinoluiz-otavio	(Decimal('-52.1541795'), Decimal('-115.439448'))			Dra. Sofia Pereira	ana-beatrizpereira@uol.com.br	O+		89502613759	2019-10-31	1676	Fonseca Costela Ltda.	62
vazevedo	(Decimal('55.200146'), Decimal('-128.924375'))		Marechal	João Pedro Duarte	cunhajoao-lucas@ig.com.br	O-	"Trecho Sofia Guerra
Nossa Senhora Da Aparecida
02723-066 Fonseca dos Dourados / RJ"	10845276344	01/07/2024, 00:00:00	1641	Cunha	433
leopoldineeimer				Michaele Lindner	ricardastadelmann@hotmail.de	O-	"Wohlgemutplatz 3/6
17218 Düren"	183-50-5152	08/23/2021, 00:00:00	1067	Nerger GmbH & Co. KGaA	52
contigionata	(Decimal('59.6331785'), Decimal('-68.441823'))			Giancarlo Almagià	eliana79@libero.it	O-	"Viale Raffaele, 98 Appartamento 73
33092, Meduno (PN)"	DLLMNC53S08E326B	12/14/2020, 00:00:00	1573	Borromeo-Mazzi s.r.l.	313
vitormendes				Paulo Santos	iandrade@hotmail.com	AB+		19385246755	02/12/2025, 00:00:00	834	Mendonça Cunha e Filhos	674
heinz-petermude	(Decimal('-52.218919'), Decimal('43.843842'))			Claus Gieß MBA.	agneshartmann@gmail.com	A+	"Evelyne-Schulz-Weg 26
34544 Uelzen"	562-66-6762	19 May 2024	1535	Sager	415
icarsten	(Decimal('-53.9943025'), Decimal('113.562845'))			Nurten Linke	loefflerjaroslaw@googlemail.com	O+	"Anna-Marie-Ullmann-Gasse 2/4
51128 Rottweil"	676-71-8512	12/27/2022, 00:00:00	1558	Bender KG	470
melania54	(Decimal('52.0240955'), Decimal('95.330534'))			Rembrandt Canova	oungaretti@gmail.com	A+	"Stretto Toninelli, 14 Appartamento 8
15066, Gavi (AL)"	DNOGCN61A65D317P	11 Nov 2019	633	Bondumier s.r.l.	706
sarah57	(Decimal('-2.734525'), Decimal('62.872626'))			Michael Ryan	smithjeffrey@gmail.com	O+	"3660 Amy Rue
East Jenny, ID 18634"	016-86-0969	2020-12-14	1752	Benjamin-Kent	594
murilo09	(Decimal('-61.5357165'), Decimal('-134.693546'))			Isabela Rezende	nathan47@ig.com.br	AB+	"Jardim Câmara
Vila Da Ária
63196793 Lopes / MA"	23680541708	10/18/2024, 00:00:00	856	Pinto	544
ana43	(Decimal('83.413909'), Decimal('143.035053'))			Aaron Reese	jeremy02@hotmail.com	O-		120-27-8551	12 May 2022	794	Bowman-Mason	166
john42	(Decimal('-72.894266'), Decimal('-17.484070'))		Lecturer, higher education	Meghan Solomon	riceashley@hotmail.com	AB+	"04847 Gonzalez Mill
Christophertown, CT 14677"	896-77-0027	2020-01-21	559	Pruitt PLC	673
trocha	(Decimal('-27.3482025'), Decimal('-128.617179'))			Ana Carolina Vieira	gael31@uol.com.br	O-	"Parque Souza, 49
Paquetá
16875814 da Conceição / MT"	52736184955	2022/01/18	1572	Vasconcelos e Filhos	277
knievo	(Decimal('-2.6563895'), Decimal('76.356279'))			Pierina Garozzo-Bignardi	perinivittoria@tiscali.it	O+	"Borgo Pellico, 224 Piano 7
42023, Cadelbosco Di Sotto (RE)"	BGIZGL49D58C294U	2021/03/11	802	Cusano SPA	282
francescobiggen	(Decimal('17.255608'), Decimal('36.062391'))			Sophie Loos	rosemarkus@yahoo.de	A+	"Steuerstr. 8631
82662 Altötting"	410-07-0402	05 Dec 2022	813	Müller	590
richard97	(Decimal('89.2496095'), Decimal('177.768509'))			Patricia Roberts	stacey78@yahoo.com	O+	"02857 Jamie Mountains Suite 387
North Kevinville, DE 02641"	513-01-1861	2020-03-25	1428	King, Schwartz and Potter	486
costelaasafe	(Decimal('36.209572'), Decimal('94.824944'))			Theo Vargas	rnascimento@gmail.com	AB-	"Residencial Mendonça, 99
Estrela Do Oriente
27667476 Camargo de Goiás / MG"	06158927368	09 Jan 2024	1703	Lima S.A.	651
yuki13	(Decimal('59.5206415'), Decimal('-13.953172'))		配管工	加藤 裕樹	yamadakazuya@gmail.com	O-	岩手県山武郡横芝光町湯本塩原37丁目4番11号 蔵前アーバン451	316-66-5958	2024/02/13	1388	渡辺ガス株式会社	504
emeucci	(Decimal('52.191081'), Decimal('-35.615778'))			Fiorino Caffarelli	rosadepero@fastwebnet.it	AB-	"Contrada Isa, 15 Piano 4
50012, Candeli (FI)"	RPSMCL19A54C208J	2022-04-07	1385	Salieri-Comencini Group	135
